"SDG_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2002","2002",60.05473,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2003","2003",61.13813,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2004","2004",61.91712,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2005","2005",61.69713,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2006","2006",61.85498,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2007","2007",62.74979,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2008","2008",64.57154,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2009","2009",65.4768,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2010","2010",67.09181,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2011","2011",67.3936,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2012","2012",68.04244,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2013","2013",68.7944,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2014","2014",69.48037,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2015","2015",70.42483,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2016","2016",71.66852,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2017","2017",72.39279,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2018","2018",72.93298,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2019","2019",73.62497,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40616","Asia (Southern)","2020","2020",74.31299,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","AFG","Afghanistan","2011","2011",23.15362,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","AFG","Afghanistan","2021","2021",27.29738,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2000","2000",64.24104,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2001","2001",64.20884,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2002","2002",64.41232,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2003","2003",64.96669,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2004","2004",65.05431,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2005","2005",64.63864,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2006","2006",66.38641,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2007","2007",68.08401,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2008","2008",68.80282,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2009","2009",69.56537,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2010","2010",70.69162,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2011","2011",71.65245,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2012","2012",72.25654,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2013","2013",72.6028,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2014","2014",73.59508,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2015","2015",74.18849,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2016","2016",75.02061,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2017","2017",75.60347,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2018","2018",76.33347,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2019","2019",76.99919,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40675","World","2020","2020",77.62341,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BRB","Barbados","2004","2004",99.6,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BRB","Barbados","2014","2014",99.6,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2000","2000",71.05339,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2001","2001",70.86552,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2002","2002",70.24027,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2003","2003",70.86117,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2004","2004",71.43219,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2005","2005",72.48948,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2006","2006",73.34537,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2007","2007",74.20346,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2008","2008",74.3225,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2009","2009",75.12043,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2010","2010",75.1483,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2011","2011",76.14392,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2012","2012",77.50234,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2013","2013",77.66065,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2014","2014",78.56724,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2015","2015",78.95744,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2016","2016",80.33044,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2017","2017",80.81857,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2018","2018",81.41377,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2019","2019",82.11764,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40520","Latin America and the Caribbean","2020","2020",82.74891,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","LAO","Lao People's Democratic Republic","2000","2000",81.40196,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","LAO","Lao People's Democratic Republic","2001","2001",76.63189,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","LAO","Lao People's Democratic Republic","2005","2005",81.14693,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","LAO","Lao People's Democratic Republic","2011","2011",65.48057,"‡","UIS Estimation"
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","LAO","Lao People's Democratic Republic","2015","2015",89.19461,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","ITA","Italy","2001","2001",99.2563,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","ITA","Italy","2011","2011",99.46559,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","ITA","Italy","2018","2018",99.57273,"‡","UIS Estimation"
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2000","2000",67.32896,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2001","2001",67.9033,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2002","2002",68.62884,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2003","2003",69.63949,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2004","2004",70.34555,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2005","2005",70.21602,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2006","2006",70.74033,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2007","2007",71.21584,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2008","2008",72.77024,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2009","2009",73.63144,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2010","2010",74.12898,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2011","2011",74.19391,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2012","2012",74.88008,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2013","2013",75.38346,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2014","2014",75.91476,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2015","2015",76.95554,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2016","2016",78.16023,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2017","2017",78.63522,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2018","2018",79.23689,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2019","2019",79.78478,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40535","South and West Asia","2020","2020",80.36188,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MDV","Maldives","2000","2000",95.84374,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MDV","Maldives","2006","2006",98.59306,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MDV","Maldives","2014","2014",98.96275,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MDV","Maldives","2016","2016",98.15238,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2000","2000",64.94195,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2004","2004",68.62111,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2006","2006",69.8323,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2007","2007",71.31756,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2008","2008",71.13477,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2009","2009",71.30572,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2010","2010",72.26701,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2011","2011",73.69012,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2012","2012",73.86524,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2013","2013",73.40692,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2014","2014",74.51312,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2015","2015",75.04107,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2016","2016",77.3319,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2017","2017",78.77806,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BRA","Brazil","2018","2018",79.33733,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GNB","Guinea-Bissau","2000","2000",41.35777,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GNB","Guinea-Bissau","2014","2014",45.58116,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2000","2000",38.89805,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2001","2001",39.03543,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2002","2002",39.71349,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2003","2003",40.32298,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2004","2004",40.34169,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2005","2005",42.5184,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2006","2006",41.97238,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2007","2007",43.20266,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2008","2008",43.62384,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2009","2009",47.07023,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2010","2010",48.53093,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2011","2011",53.21283,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2012","2012",56.88261,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2013","2013",58.48488,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2014","2014",58.94713,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40614","Asia (Western)","2015","2015",59.76656,,
