indicator_name,age_demographic,sex_demographic,location,country,year,literacy_rate,lit_flag_codes,lit_flags,pop_flag_codes,pop_flags,population,youth_goal_met,illiteracy_rate,illiterate_population
Literacy rate,25-64 years,Both Sexes,MNE,Montenegro,2003,0.9915774999999999,,,,,314000,,0.00842250000000011,2644.6650000000345
Literacy rate,25-64 years,Both Sexes,MNE,Montenegro,2011,0.9931209,,,,,335000,,0.006879100000000027,2304.498500000009
Literacy rate,25-64 years,Both Sexes,MNE,Montenegro,2018,0.9934007,‡,UIS Estimation,,,337000,,0.006599299999999975,2223.9640999999915
Literacy rate,25-64 years,Both Sexes,PHL,Philippines,2000,0.9273666,,,,,30007000,,0.07263339999999996,2179510.433799999
Literacy rate,25-64 years,Both Sexes,PHL,Philippines,2003,0.9141469,‡,UIS Estimation,,,32510000,,0.08585310000000002,2791084.2810000004
Literacy rate,25-64 years,Both Sexes,PHL,Philippines,2008,0.9518647,,,,,37502000,,0.04813529999999999,1805170.0205999997
Literacy rate,25-64 years,Both Sexes,PHL,Philippines,2013,0.9627519,,,,,42583000,,0.037248100000000006,1586135.8423000004
Literacy rate,25-64 years,Both Sexes,PHL,Philippines,2015,0.9820289,,,,,44586000,,0.017971100000000018,801259.4646000008
Literacy rate,25-64 years,Both Sexes,PHL,Philippines,2019,0.9611449000000001,,,,,48962000,,0.03885509999999992,1902423.4061999961
Elderly literacy rate,65+ years,Both Sexes,SWZ,Eswatini,2000,0.3667109,,,,,28000,,0.6332891,17732.094800000003
Elderly literacy rate,65+ years,Both Sexes,SWZ,Eswatini,2010,0.4517886,‡,UIS Estimation,,,39000,,0.5482114,21380.2446
Elderly literacy rate,65+ years,Both Sexes,SWZ,Eswatini,2018,0.5591555,‡,UIS Estimation,,,46000,,0.4408445,20278.846999999998
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2000,0.9899914,,,,,9458000,,0.010008600000000034,94661.33880000032
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2013,0.9999997,,,,,13988000,,2.9999999995311555e-7,4.19639999934418
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2014,1,,,,,14463000,,0,0
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2015,1,,,,,14920000,,0,0
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2016,0.9999997,,,,,15360000,,2.9999999995311555e-7,4.607999999279855
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2018,0.9999997999999999,,,,,16182000,,2.0000000011677344e-7,3.2364000018896277
Literacy rate,25-64 years,Female,UZB,Uzbekistan,2019,0.9999997999999999,,,,,16558000,,2.0000000011677344e-7,3.3116000019335345
Youth literacy rate,15-24 years,Both Sexes,GHA,Ghana,2000,0.7066306,,,,,3838000,,0.2933694,1125951.7572
Youth literacy rate,15-24 years,Both Sexes,GHA,Ghana,2010,0.8571615,,,,,5009000,,0.14283849999999998,715478.0464999999
Youth literacy rate,15-24 years,Both Sexes,GHA,Ghana,2018,0.9249097000000001,‡,UIS Estimation,,,5792000,FALSE,0.07509029999999994,434923.0175999997
Adult literacy rate,15+ years,Male,NPL,Nepal,2001,0.6270801,,,,,14432000,,0.37291989999999997,5381979.9968
Adult literacy rate,15+ years,Male,NPL,Nepal,2011,0.7170838,,,,,17355000,,0.28291619999999995,4910010.651
Adult literacy rate,15+ years,Male,NPL,Nepal,2018,0.7859134,‡,UIS Estimation,,,19550000,,0.21408660000000002,4185393.0300000003
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2004,0.9048643,,,,,7219000,,0.09513570000000005,686784.6183000003
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2005,0.9194093,,,,,7342000,,0.08059070000000002,591696.9194000001
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2006,0.9229166999999999,,,,,7470000,,0.07708330000000008,575812.2510000006
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2007,0.9269521000000001,,,,,7605000,,0.07304789999999994,555529.2794999996
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2008,0.9201408000000001,,,,,7744000,,0.07985919999999991,618429.6447999993
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2009,0.9222122,,,,,7880000,,0.07778779999999996,612967.8639999997
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2010,0.9255905,,,,,8004000,,0.07440950000000002,595573.6380000002
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2011,0.928224,,,,,8159000,,0.07177599999999995,585620.3839999996
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2012,0.9328406,,,,,8303000,,0.06715939999999998,557624.4981999998
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2013,0.9381801,,,,,8439000,,0.06181990000000004,521698.13610000035
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2014,0.9399366,,,,,8569000,,0.06006339999999999,514683.2745999999
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2015,0.9421737,,,,,8703000,,0.0578263,503262.2889
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2016,0.9465579,,,,,8819000,,0.05344210000000005,471305.8799000004
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2018,0.9522293999999999,,,,,9048000,,0.04777060000000011,432228.38880000095
Elderly literacy rate,65+ years,Both Sexes,ESP,Spain,2020,0.9597108,,,,,9340000,,0.040289200000000025,376301.12800000026
Elderly literacy rate,65+ years,Female,CAF,Central African Republic,2000,0.0356589,,,,,129000,,0.9643411,124400.00189999999
Elderly literacy rate,65+ years,Female,CAF,Central African Republic,2010,0.172606,‡,UIS Estimation,,,133000,,0.827394,110043.402
Elderly literacy rate,65+ years,Female,CAF,Central African Republic,2018,0.1848871,‡,UIS Estimation,,,132000,,0.8151129,107594.90280000001
Adult literacy rate,15+ years,Both Sexes,LBR,Liberia,2007,0.4294108,‡,UIS Estimation,,,1972000,,0.5705892,1125201.9024
Adult literacy rate,15+ years,Both Sexes,LBR,Liberia,2017,0.48301360000000004,‡,UIS Estimation,,,2753000,,0.5169864,1423263.5591999998
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2002,0.9571662000000001,,,,,11560000,,0.04283379999999992,495158.7279999991
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2008,0.9772244999999999,,,,,12860000,,0.02277550000000006,292892.93000000075
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2009,0.9766423000000001,,,,,13081000,,0.023357699999999926,305542.073699999
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2011,0.9670301000000001,,,,,13489000,,0.032969899999999885,444730.98109999846
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2013,0.9626706,,,,,13865000,,0.03732939999999996,517572.1309999994
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2015,0.9687412999999999,,,,,14274000,,0.031258700000000084,446186.6838000012
Adult literacy rate,15+ years,Both Sexes,CHL,Chile,2017,0.9640228000000001,,,,,14771000,,0.03597719999999993,531419.221199999
Elderly literacy rate,65+ years,Female,SEN,Senegal,2002,0.0356365,,,,,332000,,0.9643635,320168.68200000003
Elderly literacy rate,65+ years,Female,SEN,Senegal,2006,0.0580349,,,,,367000,,0.9419651,345701.1917
Elderly literacy rate,65+ years,Female,SEN,Senegal,2009,0.0972009,,,,,393000,,0.9027991,354800.0463
Elderly literacy rate,65+ years,Female,SEN,Senegal,2011,0.0820177,,,,,409000,,0.9179823,375454.7607
Elderly literacy rate,65+ years,Female,SEN,Senegal,2013,0.0712957,,,,,426000,,0.9287043,395628.0318
Elderly literacy rate,65+ years,Female,SEN,Senegal,2017,0.072947,,,,,474000,,0.927053,439423.12200000003
Literacy rate,25-64 years,Male,VUT,Vanuatu,2004,0.7787999999999999,‡,UIS Estimation,,,74000,,0.22120000000000006,16368.800000000005
Literacy rate,25-64 years,Male,VUT,Vanuatu,2014,0.8551000000000001,‡,UIS Estimation,,,102000,,0.14489999999999992,14779.799999999992
Literacy rate,25-64 years,Male,VUT,Vanuatu,2018,0.8764194000000001,‡,UIS Estimation,,,115000,,0.12358059999999993,14211.768999999991
Literacy rate,25-64 years,Female,NER,Niger,2001,0.0711271,,,,,3656000,,0.9288729,3395959.3224
Literacy rate,25-64 years,Female,NER,Niger,2005,0.113496,,,,,4199000,,0.886504,3722430.2959999996
Literacy rate,25-64 years,Female,NER,Niger,2012,0.1829125,,,,,5135000,,0.8170875,4195744.3125
Literacy rate,25-64 years,Female,NER,Niger,2018,0.22460000000000002,‡,UIS Estimation,,,6327000,,0.7754,4905955.8
Literacy rate,25-64 years,Female,MEX,Mexico,2000,0.8826502,,,,,40517000,,0.11734979999999995,4754661.846599998
Literacy rate,25-64 years,Female,MEX,Mexico,2002,0.8925337,,,,,42856000,,0.10746630000000001,4605575.752800001
Literacy rate,25-64 years,Female,MEX,Mexico,2004,0.8990226,,,,,45192000,,0.1009774,4563370.6608
Literacy rate,25-64 years,Female,MEX,Mexico,2005,0.9051894,,,,,46387000,,0.09481059999999997,4397979.302199999
Literacy rate,25-64 years,Female,MEX,Mexico,2006,0.9018394000000001,,,,,47499000,,0.09816059999999993,4662530.339399997
Literacy rate,25-64 years,Female,MEX,Mexico,2007,0.9205533,,,,,48667000,,0.07944669999999998,3866432.548899999
Literacy rate,25-64 years,Female,MEX,Mexico,2008,0.9221233999999999,,,,,49866000,,0.07787660000000007,3883394.535600004
Literacy rate,25-64 years,Female,MEX,Mexico,2009,0.9298879,,,,,51064000,,0.07011210000000001,3580204.2744000005
Literacy rate,25-64 years,Female,MEX,Mexico,2010,0.9266668,,,,,52242000,,0.07333319999999999,3831073.0343999993
Literacy rate,25-64 years,Female,MEX,Mexico,2011,0.9325608,+,National Estimation,,,53420000,,0.06743920000000003,3602602.0640000016
Literacy rate,25-64 years,Female,MEX,Mexico,2012,0.9438401000000001,,,,,54574000,,0.05615989999999993,3064870.382599996
Literacy rate,25-64 years,Female,MEX,Mexico,2013,0.9370227,,,,,55714000,,0.06297730000000001,3508717.292200001
Literacy rate,25-64 years,Female,MEX,Mexico,2014,0.948293,,,,,56859000,,0.05170699999999995,2940008.312999997
Literacy rate,25-64 years,Female,MEX,Mexico,2015,0.9457888,,,,,58017000,,0.054211200000000015,3145171.1904000007
Literacy rate,25-64 years,Female,MEX,Mexico,2016,0.9528932,,,,,59132000,,0.047106800000000004,2785519.2976
Literacy rate,25-64 years,Female,MEX,Mexico,2017,0.9561018,,,,,60280000,,0.0438982,2646183.496
Literacy rate,25-64 years,Female,MEX,Mexico,2018,0.9598739000000001,,,,,61437000,,0.04012609999999994,2465227.2056999966
Literacy rate,25-64 years,Female,MEX,Mexico,2020,0.9580791999999999,,,,,63651000,,0.04192080000000009,2668300.840800006
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2000,0.5086257,,,,,,,0.49137430000000004,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2001,0.5104621,,,,,,,0.48953789999999997,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2002,0.498758,,,,,,,0.501242,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2003,0.5008765,,,,,,,0.49912350000000005,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2004,0.5046484999999999,,,,,,,0.49535150000000006,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2005,0.5079315,,,,,,,0.4920685,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2006,0.5060276,,,,,,,0.4939724,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2007,0.515152,,,,,,,0.48484799999999995,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2008,0.5181509,,,,,,,0.48184910000000003,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2009,0.5208876,,,,,,,0.4791124,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2010,0.5326543,,,,,,,0.4673457,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2011,0.5367527,,,,,,,0.46324730000000003,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2012,0.5398182,,,,,,,0.4601818,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2013,0.5486255,,,,,,,0.4513745,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2014,0.5594091999999999,,,,,,,0.44059080000000006,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2015,0.5653999000000001,,,,,,,0.43460009999999993,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2016,0.5730012,,,,,,,0.4269988,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2017,0.5800446,,,,,,,0.4199554,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2018,0.5841879999999999,,,,,,,0.41581200000000007,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2019,0.587923,,,,,,,0.412077,
Literacy rate,25-64 years,Female,40330,Landlocked Developing Countries,2020,0.5912305,,,,,,,0.4087695,
Literacy rate,25-64 years,Female,40505,Central Asia,2000,0.9885762,,,,,,,0.011423799999999984,
Literacy rate,25-64 years,Female,40505,Central Asia,2001,0.9900403,,,,,,,0.009959700000000016,
Literacy rate,25-64 years,Female,40505,Central Asia,2002,0.9911995,,,,,,,0.008800499999999989,
Literacy rate,25-64 years,Female,40505,Central Asia,2003,0.9922521999999999,,,,,,,0.007747800000000082,
Literacy rate,25-64 years,Female,40505,Central Asia,2004,0.9931085000000001,,,,,,,0.006891499999999939,
Literacy rate,25-64 years,Female,40505,Central Asia,2005,0.9969302,,,,,,,0.0030698000000000114,
Literacy rate,25-64 years,Female,40505,Central Asia,2006,0.9972394,,,,,,,0.002760600000000002,
Literacy rate,25-64 years,Female,40505,Central Asia,2007,0.9973361,,,,,,,0.0026639000000000523,
Literacy rate,25-64 years,Female,40505,Central Asia,2008,0.9974590000000001,,,,,,,0.0025409999999999044,
Literacy rate,25-64 years,Female,40505,Central Asia,2009,0.9983432999999999,,,,,,,0.0016567000000000665,
Literacy rate,25-64 years,Female,40505,Central Asia,2010,0.9981947999999999,,,,,,,0.0018052000000000623,
Literacy rate,25-64 years,Female,40505,Central Asia,2011,0.9981434,,,,,,,0.001856599999999986,
Literacy rate,25-64 years,Female,40505,Central Asia,2012,0.9981637999999999,,,,,,,0.0018362000000000656,
Literacy rate,25-64 years,Female,40505,Central Asia,2013,0.9982122,,,,,,,0.001787800000000006,
Literacy rate,25-64 years,Female,40505,Central Asia,2014,0.9982439,,,,,,,0.0017561000000000382,
Literacy rate,25-64 years,Female,40505,Central Asia,2015,0.9982721999999999,,,,,,,0.001727800000000057,
Literacy rate,25-64 years,Female,40505,Central Asia,2016,0.9982849,,,,,,,0.0017150999999999694,
Literacy rate,25-64 years,Female,40505,Central Asia,2017,0.9982536000000001,,,,,,,0.0017463999999999258,
Literacy rate,25-64 years,Female,40505,Central Asia,2018,0.9982896,,,,,,,0.0017104000000000008,
Literacy rate,25-64 years,Female,40505,Central Asia,2019,0.9984004,,,,,,,0.0015996000000000343,
Literacy rate,25-64 years,Female,40505,Central Asia,2020,0.9984207,,,,,,,0.0015792999999999502,
Elderly literacy rate,65+ years,Both Sexes,RWA,Rwanda,2000,0.20175439999999997,,,,,289000,,0.7982456,230692.9784
Elderly literacy rate,65+ years,Both Sexes,RWA,Rwanda,2010,0.3242787,‡,UIS Estimation,,,258000,,0.6757213,174336.0954
Elderly literacy rate,65+ years,Both Sexes,RWA,Rwanda,2012,0.2429805,,,,,274000,,0.7570195,207423.343
Elderly literacy rate,65+ years,Both Sexes,RWA,Rwanda,2014,0.2433124,,,,,293000,,0.7566876,221709.4668
Elderly literacy rate,65+ years,Both Sexes,RWA,Rwanda,2018,0.28984909999999997,,,,,361000,,0.7101509,256364.4749
Elderly literacy rate,65+ years,Male,HND,Honduras,2001,0.4892707,,,,,250000,,0.5107292999999999,127682.32499999998
Elderly literacy rate,65+ years,Male,HND,Honduras,2007,0.5426930999999999,,,,,302000,,0.45730690000000007,138106.68380000003
Elderly literacy rate,65+ years,Male,HND,Honduras,2010,0.5367671,,,,,331000,,0.46323289999999995,153330.0899
Elderly literacy rate,65+ years,Male,HND,Honduras,2011,0.4997258,,,,,342000,,0.5002742,171093.7764
Elderly literacy rate,65+ years,Male,HND,Honduras,2012,0.6016412,,,,,353000,,0.3983588,140620.6564
Elderly literacy rate,65+ years,Male,HND,Honduras,2013,0.5989107,,,,,365000,,0.4010893,146397.5945
Elderly literacy rate,65+ years,Male,HND,Honduras,2014,0.6204746,,,,,379000,,0.3795254,143840.12660000002
Elderly literacy rate,65+ years,Male,HND,Honduras,2015,0.6477856,,,,,395000,,0.35221440000000004,139124.68800000002
Elderly literacy rate,65+ years,Male,HND,Honduras,2016,0.6979098,,,,,412000,,0.3020902,124461.16239999999
Elderly literacy rate,65+ years,Male,HND,Honduras,2018,0.6521035999999999,,,,,450000,,0.3478964000000001,156553.38000000003
Elderly literacy rate,65+ years,Male,HND,Honduras,2019,0.6888307,,,,,471000,,0.3111693,146560.7403
Elderly literacy rate,65+ years,Female,BLZ,Belize,2000,0.5592052000000001,,,,,10000,,0.44079479999999993,4407.947999999999
Literacy rate,25-64 years,Female,BRN,Brunei Darussalam,2001,0.9094243,,,,,166000,,0.09057570000000004,15035.566200000007
Literacy rate,25-64 years,Female,BRN,Brunei Darussalam,2011,0.965837,,,,,207000,,0.034163000000000054,7071.741000000011
Literacy rate,25-64 years,Female,BRN,Brunei Darussalam,2018,0.980621,‡,UIS Estimation,,,240000,,0.019379000000000035,4650.960000000008
Elderly literacy rate,65+ years,Both Sexes,ARE,United Arab Emirates,2005,0.42072299999999996,,,,,41000,,0.579277,23750.357
Elderly literacy rate,65+ years,Both Sexes,ARE,United Arab Emirates,2019,0.8710812,‡,UIS Estimation,,,113000,,0.1289188,14567.8244
Literacy rate,25-64 years,Female,COD,Democratic Republic of the Congo,2001,0.513331,,,,,15695000,,0.486669,7638269.955
Literacy rate,25-64 years,Female,COD,Democratic Republic of the Congo,2007,0.43132040000000005,‡,UIS Estimation,,,18720000,,0.5686796,10645682.112
Literacy rate,25-64 years,Female,COD,Democratic Republic of the Congo,2012,0.5908184,,,,,21924000,,0.40918160000000003,8970897.398400001
Literacy rate,25-64 years,Female,COD,Democratic Republic of the Congo,2016,0.6271874,,,,,25003000,,0.37281260000000005,9321433.437800001
Elderly literacy rate,65+ years,Male,PER,Peru,2004,0.7637312,,,,,1483000,,0.23626879999999995,350386.6303999999
Elderly literacy rate,65+ years,Male,PER,Peru,2005,0.7929007,,,,,1529000,,0.2070993,316654.8297
Elderly literacy rate,65+ years,Male,PER,Peru,2006,0.8156395999999999,,,,,1582000,,0.1843604000000001,291658.15280000016
Elderly literacy rate,65+ years,Male,PER,Peru,2007,0.8195363,,,,,1635000,,0.1804637,295058.1495
Elderly literacy rate,65+ years,Male,PER,Peru,2012,0.8939292000000001,,,,,1947000,,0.10607079999999991,206519.84759999983
Elderly literacy rate,65+ years,Male,PER,Peru,2014,0.8811432,,,,,2124000,,0.11885679999999998,252451.84319999997
Elderly literacy rate,65+ years,Male,PER,Peru,2015,0.8970458000000001,,,,,2232000,,0.10295419999999988,229793.77439999973
Elderly literacy rate,65+ years,Male,PER,Peru,2016,0.8993163,,,,,2337000,,0.10068370000000004,235297.8069000001
Elderly literacy rate,65+ years,Male,PER,Peru,2017,0.895263,,,,,2456000,,0.10473699999999997,257234.07199999993
Elderly literacy rate,65+ years,Male,PER,Peru,2018,0.9060670000000001,,,,,2587000,,0.09393299999999993,243004.67099999983
Elderly literacy rate,65+ years,Male,PER,Peru,2020,0.8990737,,,,,2877000,,0.10092630000000002,290364.9651000001
Literacy rate,25-64 years,Male,MRT,Mauritania,2000,0.5714058,‡,UIS Estimation,,,863000,,0.42859420000000004,369876.7946
